dataset_id	source_filename	Column_or_Row_Name	Unit	Definition	Column_or_Row_Long_Name	Data_Type	Term_Type	Missing_value_code
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	wbareatype	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Width_pixel	pixels	Photo pixel width.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsAreaSqKm	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.x.x.x.x.x.x.x.x.x	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WsPctFull.y.y.y.y.y.y.y.y.y	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WtDepWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WWTPAllDensWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WWTPMajorDensWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	WWTPMinorDensWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	IWP_ID	N/A	Name used to identify sampled ice-wedge polygons; values indicate general location followed by sequential number; BEO = Barrow Environmental Observatory; GWR = Gas Well Road	Ice-wedge polygon identifier	text		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	IWP_type	N/A	Ice-wedge polygon type; values are FCP = flat-centered polygon; LCP = low-centered polygon	Ice-wedge polygon type	text		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	Sample_date	yyyy-mm-dd	First date samples were collected in the field (some polygons were sampled over two days)	Sample date	date		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	latitude	decimal degrees	Latitude at center of sampled ice-wedge polygon	Latitude	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	longitude	decimal degrees	Longitude at center of sampled ice-wedge polygon	Longitude	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	cross_section_width	meters	Width of sampled ice-wedge polygon cross-section	Width of sampled cross-section	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	depth_top	meters	Distance below the soil surface (including organic horizons) for top of depth interval	Top of depth interval	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	depth_bot	meters	Distance below the soil surface, including organic horizons) for bottom of depth interval	Bottom of depth interval	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	AL_area	unit fraction of cross-section	Area of active layer at given depth interval	Active layer area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	AL_ice	vol %	Spatially averaged ice content of active layer cross section at given depth interval	Active layer ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	PF_area	unit fraction of cross-section	Area of permafrost at given depth interval	Permafrost area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	PF_ice	vol %	Spatially averaged ice content of permafrost cross section at given depth interval	Permafrost ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	O_area	unit fraction of cross-section	Area of organic horizon type at given depth interval	Organic horizon type area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	O_ice	vol %	Spatially averaged ice content of organic horizon type cross section at given depth interval	Organic horizon type ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	O-M_area	unit fraction of cross-section	Area of organic-mineral horizon type at given depth interval	Organic-mineral horizon type area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	O-M_ice	vol %	Spatially averaged ice content of organic-mineral horizon type cross section at given depth interval	Organic-mineral horizon type ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	M-O_area	unit fraction of cross-section	Area of mineral-organic horizon type at given depth interval	Mineral-organic horizon type area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	M-O_ice	vol %	Spatially averaged ice content of mineral-organic horizon type cross section at given depth interval	Mineral-organic horizon type ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	M_area	unit fraction of cross-section	Area of mineral horizon type at given depth interval	Mineral horizon type area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	M_ice	vol %	Spatially averaged ice content of mineral horizon type cross section at given depth interval	Mineral horizon type ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	wedge_area	unit fraction of cross-section	Area of ice wedge (plus other large ice pockets when present) at given depth interval	Ice wedge area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	wedge_ice	vol %	Spatially averaged ice content of ice wedge (plus other large ice pockets when present) at given depth interval	Ice wedge ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	total_area	unit fraction of cross-section	Area of entire polygon cross-section at given depth interval	Total polygon area	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	total_ice	vol %	Spatially averaged ice content of entire polygon cross section at given depth interval	Total polygon ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_ice_contents_dd.csv	total_PFice	vol %	Spatially averaged permafrost-only ice content of entire polygon cross section at given depth interval; value = PF_area x PF_ice	Total polygon permafrost ice content	numeric		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_permafrost_ice_fractions_dd.csv	IWP_ID	N/A	Name used to identify sampled ice-wedge polygons; values indicate general location followed by sequential number; BEO = Barrow Environmental Observatory; GWR = Gas Well Road	Ice-wedge polygon identifier	text		
ess-dive-f2531708122fc8a-20230808T205432944	AK13_permafrost_ice_fractions_dd.csv	IWP_type	N/A	Ice-wedge polygon type; values are FCP = flat-centered polygon; LCP = low-centered polygon	Ice-wedge polygon type	text		
